JRV;DEPTO_ID;DEPTO_NOMBRE;MCPIO_ID;MCPIO_NOMBRE
10560;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10562;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10567;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10568;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10570;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10571;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10582;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10587;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10590;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10595;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10596;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10598;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10602;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10634;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10651;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10666;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10668;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10670;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10681;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10690;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10701;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10702;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10704;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10705;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10706;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10711;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10714;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10733;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10735;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10742;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10748;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10751;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10754;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10755;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10781;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10788;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10796;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10800;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10806;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10807;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10819;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10825;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10831;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10842;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10843;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10853;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10854;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10857;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10860;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10863;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10869;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10871;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10877;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10885;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10887;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10892;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10900;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10904;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10905;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10917;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10919;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10923;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10924;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10931;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10932;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10960;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10962;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10963;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10976;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10981;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10986;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10990;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
10997;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11007;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11008;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11033;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11039;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11042;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11044;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11052;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11053;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11058;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11060;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11065;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11066;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11083;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11084;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11089;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11093;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11097;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11107;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11111;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11123;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11125;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11128;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11131;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11135;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11136;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11138;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11146;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11160;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11162;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11165;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11174;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11178;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11181;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11185;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11186;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11199;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11201;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11212;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11213;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11217;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11222;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11225;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11228;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11236;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11247;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11255;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11257;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11258;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11267;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11272;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11274;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11276;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11289;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11291;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11295;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11301;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11303;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11305;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11306;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11310;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11327;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11335;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11342;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11345;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11350;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11357;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11371;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11386;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11390;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11400;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11401;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11403;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11406;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11417;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11433;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11434;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11442;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11443;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11449;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11451;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11454;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11456;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11471;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11475;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11478;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11479;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11483;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11494;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11502;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11511;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11518;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11541;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11542;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11556;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11562;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11567;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11568;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11574;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11577;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11606;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11608;8;FRANCISCO MORAZAN;1;DISTRITO CENTRAL
11614;8;FRANCISCO MORAZAN;2;ALUBAREN
11618;8;FRANCISCO MORAZAN;2;ALUBAREN
11643;8;FRANCISCO MORAZAN;3;CEDROS
11682;8;FRANCISCO MORAZAN;3;CEDROS
11683;8;FRANCISCO MORAZAN;3;CEDROS
11712;8;FRANCISCO MORAZAN;4;CURAREN
11722;8;FRANCISCO MORAZAN;4;CURAREN
11732;8;FRANCISCO MORAZAN;4;CURAREN
11735;8;FRANCISCO MORAZAN;5;EL PORVENIR
11791;8;FRANCISCO MORAZAN;6;GUAIMACA
11795;8;FRANCISCO MORAZAN;6;GUAIMACA
11796;8;FRANCISCO MORAZAN;6;GUAIMACA
11808;8;FRANCISCO MORAZAN;6;GUAIMACA
11822;8;FRANCISCO MORAZAN;6;GUAIMACA
11826;8;FRANCISCO MORAZAN;6;GUAIMACA
11855;8;FRANCISCO MORAZAN;7;LA LIBERTAD
11858;8;FRANCISCO MORAZAN;7;LA LIBERTAD
11896;8;FRANCISCO MORAZAN;9;LEPATERIQUE
11935;8;FRANCISCO MORAZAN;9;LEPATERIQUE
11936;8;FRANCISCO MORAZAN;9;LEPATERIQUE
11941;8;FRANCISCO MORAZAN;10;MARAITA
11961;8;FRANCISCO MORAZAN;11;MARALE
11966;8;FRANCISCO MORAZAN;11;MARALE
11984;8;FRANCISCO MORAZAN;12;NUEVA ARMENIA
11994;8;FRANCISCO MORAZAN;13;OJOJONA
12010;8;FRANCISCO MORAZAN;13;OJOJONA
12023;8;FRANCISCO MORAZAN;13;OJOJONA
12028;8;FRANCISCO MORAZAN;14;ORICA
12044;8;FRANCISCO MORAZAN;14;ORICA
12047;8;FRANCISCO MORAZAN;14;ORICA
12062;8;FRANCISCO MORAZAN;14;ORICA
12082;8;FRANCISCO MORAZAN;15;REITOCA
12083;8;FRANCISCO MORAZAN;15;REITOCA
12092;8;FRANCISCO MORAZAN;15;REITOCA
12103;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12111;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12121;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12127;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12139;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12140;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12146;8;FRANCISCO MORAZAN;16;SABANAGRANDE
12175;8;FRANCISCO MORAZAN;17;SAN ANTONIO DE ORIENTE
12199;8;FRANCISCO MORAZAN;18;SAN BUENAVENTURA
12230;8;FRANCISCO MORAZAN;20;CANTARRANAS
12240;8;FRANCISCO MORAZAN;20;CANTARRANAS
12243;8;FRANCISCO MORAZAN;20;CANTARRANAS
12254;8;FRANCISCO MORAZAN;20;CANTARRANAS
12258;8;FRANCISCO MORAZAN;20;CANTARRANAS
12259;8;FRANCISCO MORAZAN;20;CANTARRANAS
12263;8;FRANCISCO MORAZAN;20;CANTARRANAS
12275;8;FRANCISCO MORAZAN;21;SAN MIGUELITO
12283;8;FRANCISCO MORAZAN;22;SANTA ANA
12295;8;FRANCISCO MORAZAN;22;SANTA ANA
12299;8;FRANCISCO MORAZAN;22;SANTA ANA
12307;8;FRANCISCO MORAZAN;22;SANTA ANA
12316;8;FRANCISCO MORAZAN;22;SANTA ANA
12327;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12329;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12332;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12334;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12337;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12341;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12344;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12348;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12349;8;FRANCISCO MORAZAN;23;SANTA LUCIA
12371;8;FRANCISCO MORAZAN;24;TALANGA
12406;8;FRANCISCO MORAZAN;24;TALANGA
12422;8;FRANCISCO MORAZAN;24;TALANGA
12424;8;FRANCISCO MORAZAN;24;TALANGA
12430;8;FRANCISCO MORAZAN;24;TALANGA
12435;8;FRANCISCO MORAZAN;24;TALANGA
12445;8;FRANCISCO MORAZAN;24;TALANGA
12454;8;FRANCISCO MORAZAN;25;TATUMBLA
12455;8;FRANCISCO MORAZAN;25;TATUMBLA
12458;8;FRANCISCO MORAZAN;25;TATUMBLA
12459;8;FRANCISCO MORAZAN;25;TATUMBLA
12460;8;FRANCISCO MORAZAN;25;TATUMBLA
12487;8;FRANCISCO MORAZAN;26;VALLE DE ANGELES
12489;8;FRANCISCO MORAZAN;26;VALLE DE ANGELES
12504;8;FRANCISCO MORAZAN;26;VALLE DE ANGELES
12506;8;FRANCISCO MORAZAN;26;VALLE DE ANGELES
12521;8;FRANCISCO MORAZAN;26;VALLE DE ANGELES
12531;8;FRANCISCO MORAZAN;27;VILLA SAN FRANCISCO
12544;8;FRANCISCO MORAZAN;27;VILLA SAN FRANCISCO
12545;8;FRANCISCO MORAZAN;27;VILLA SAN FRANCISCO
12561;8;FRANCISCO MORAZAN;28;VALLECILLOS
12566;8;FRANCISCO MORAZAN;28;VALLECILLOS
12571;8;FRANCISCO MORAZAN;28;VALLECILLOS
12573;8;FRANCISCO MORAZAN;28;VALLECILLOS
12591;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12608;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12609;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12612;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12617;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12619;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12627;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12628;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12630;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12636;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12644;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12645;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12646;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12647;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12648;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12650;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12656;9;GRACIAS A DIOS;1;PUERTO LEMPIRA
12671;9;GRACIAS A DIOS;2;BRUS LAGUNA
12679;9;GRACIAS A DIOS;2;BRUS LAGUNA
12684;9;GRACIAS A DIOS;2;BRUS LAGUNA
12687;9;GRACIAS A DIOS;3;AHUAS
12689;9;GRACIAS A DIOS;3;AHUAS
12695;9;GRACIAS A DIOS;3;AHUAS
12697;9;GRACIAS A DIOS;3;AHUAS
12698;9;GRACIAS A DIOS;3;AHUAS
12699;9;GRACIAS A DIOS;3;AHUAS
12701;9;GRACIAS A DIOS;3;AHUAS
12717;9;GRACIAS A DIOS;4;JUAN FRANCISCO BULNES
12727;9;GRACIAS A DIOS;5;VILLEDA MORALES
12734;9;GRACIAS A DIOS;5;VILLEDA MORALES
12746;9;GRACIAS A DIOS;6;WAMPUSIRPI
12747;9;GRACIAS A DIOS;6;WAMPUSIRPI
12765;10;INTIBUCA;1;LA ESPERANZA
12797;10;INTIBUCA;2;CAMASCA
12798;10;INTIBUCA;2;CAMASCA
12802;10;INTIBUCA;2;CAMASCA
12851;10;INTIBUCA;4;CONCEPCION
12870;10;INTIBUCA;5;DOLORES
12875;10;INTIBUCA;5;DOLORES
12879;10;INTIBUCA;6;INTIBUCA
12882;10;INTIBUCA;6;INTIBUCA
12907;10;INTIBUCA;6;INTIBUCA
12928;10;INTIBUCA;6;INTIBUCA
12932;10;INTIBUCA;6;INTIBUCA
12944;10;INTIBUCA;6;INTIBUCA
12946;10;INTIBUCA;6;INTIBUCA
12962;10;INTIBUCA;6;INTIBUCA
12965;10;INTIBUCA;6;INTIBUCA
12970;10;INTIBUCA;6;INTIBUCA
12972;10;INTIBUCA;6;INTIBUCA
12974;10;INTIBUCA;6;INTIBUCA
12977;10;INTIBUCA;6;INTIBUCA
12995;10;INTIBUCA;6;INTIBUCA
12996;10;INTIBUCA;6;INTIBUCA
12999;10;INTIBUCA;6;INTIBUCA
13011;10;INTIBUCA;7;JESUS DE OTORO
13059;10;INTIBUCA;7;JESUS DE OTORO
13060;10;INTIBUCA;7;JESUS DE OTORO
13064;10;INTIBUCA;7;JESUS DE OTORO
13069;10;INTIBUCA;7;JESUS DE OTORO
13076;10;INTIBUCA;7;JESUS DE OTORO
13080;10;INTIBUCA;8;MAGDALENA
13093;10;INTIBUCA;9;MASAGUARA
13094;10;INTIBUCA;9;MASAGUARA
13097;10;INTIBUCA;9;MASAGUARA
13118;10;INTIBUCA;9;MASAGUARA
13124;10;INTIBUCA;10;SAN ANTONIO
13151;10;INTIBUCA;11;SAN ISIDRO
13154;10;INTIBUCA;12;SAN JUAN
13161;10;INTIBUCA;12;SAN JUAN
13169;10;INTIBUCA;12;SAN JUAN
13175;10;INTIBUCA;12;SAN JUAN
13190;10;INTIBUCA;13;SAN MARCOS SIERRA
13193;10;INTIBUCA;13;SAN MARCOS SIERRA
13220;10;INTIBUCA;14;SAN MIGUELITO
13237;10;INTIBUCA;15;SANTA LUCIA
13246;10;INTIBUCA;16;YAMARANGUILA
13254;10;INTIBUCA;16;YAMARANGUILA
13259;10;INTIBUCA;16;YAMARANGUILA
13271;10;INTIBUCA;16;YAMARANGUILA
13275;10;INTIBUCA;16;YAMARANGUILA
13295;10;INTIBUCA;16;YAMARANGUILA
13299;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13301;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13304;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13311;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13317;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13319;10;INTIBUCA;17;SAN FRANCISCO DE OPALACA
13344;11;ISLAS DE LA BAHIA;1;ROATAN
13347;11;ISLAS DE LA BAHIA;1;ROATAN
13348;11;ISLAS DE LA BAHIA;1;ROATAN
13356;11;ISLAS DE LA BAHIA;1;ROATAN
13359;11;ISLAS DE LA BAHIA;1;ROATAN
13363;11;ISLAS DE LA BAHIA;1;ROATAN
13364;11;ISLAS DE LA BAHIA;1;ROATAN
13379;11;ISLAS DE LA BAHIA;1;ROATAN
13383;11;ISLAS DE LA BAHIA;1;ROATAN
13384;11;ISLAS DE LA BAHIA;1;ROATAN
13394;11;ISLAS DE LA BAHIA;1;ROATAN
13397;11;ISLAS DE LA BAHIA;1;ROATAN
13400;11;ISLAS DE LA BAHIA;1;ROATAN
13405;11;ISLAS DE LA BAHIA;1;ROATAN
13416;11;ISLAS DE LA BAHIA;1;ROATAN
13429;11;ISLAS DE LA BAHIA;2;GUANAJA
13431;11;ISLAS DE LA BAHIA;2;GUANAJA
13452;11;ISLAS DE LA BAHIA;3;JOSE SANTOS GUARDIOLA
13453;11;ISLAS DE LA BAHIA;3;JOSE SANTOS GUARDIOLA
13454;11;ISLAS DE LA BAHIA;3;JOSE SANTOS GUARDIOLA
13456;11;ISLAS DE LA BAHIA;3;JOSE SANTOS GUARDIOLA
13462;11;ISLAS DE LA BAHIA;3;JOSE SANTOS GUARDIOLA
13468;11;ISLAS DE LA BAHIA;4;UTILA
13471;11;ISLAS DE LA BAHIA;4;UTILA
13487;12;LA PAZ;1;LA PAZ
13496;12;LA PAZ;1;LA PAZ
13506;12;LA PAZ;1;LA PAZ
13526;12;LA PAZ;1;LA PAZ
13531;12;LA PAZ;1;LA PAZ
13533;12;LA PAZ;1;LA PAZ
13536;12;LA PAZ;1;LA PAZ
13539;12;LA PAZ;1;LA PAZ
13546;12;LA PAZ;1;LA PAZ
13548;12;LA PAZ;1;LA PAZ
13551;12;LA PAZ;1;LA PAZ
13563;12;LA PAZ;1;LA PAZ
13570;12;LA PAZ;1;LA PAZ
13574;12;LA PAZ;2;AGUANQUETERIQUE
13616;12;LA PAZ;5;CHINACLA
13635;12;LA PAZ;6;GUAJIQUIRO
13664;12;LA PAZ;7;LAUTERIQUE
13676;12;LA PAZ;8;MARCALA
